latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-7.883,126.125,317.9,1.8,1.3,2016-02-15, 01:35,T,43,5.0       ,296.5,25.9
16.882,95.934,334,3,1.7,2016-02-15, 04:50,T,86,5.0       ,304.3,157.5
16.323,97.661,317.3,4.2,1.9,2016-02-15, 04:50,T,23,5.0       ,307.1,83.5
26.904,101.301,319,4.4,1.9,2016-02-15, 04:45,T,70,5.0       ,284.8,216.1
26.901,101.297,322.2,4.4,1.9,2016-02-15, 04:45,T,75,5.0       ,285.5,250.1
26.727,95.178,347,1.7,1.3,2016-02-15, 04:45,T,94,5.0       ,293.2,139.4
26.724,95.194,336.4,1.7,1.3,2016-02-15, 04:45,T,88,5.0       ,292.2,97.8
26.171,91.457,314.9,1.1,1,2016-02-15, 04:45,T,62,5.0       ,298.8,11.2
25.366,94.697,333.6,1.7,1.3,2016-02-15, 04:45,T,19,5.0       ,295.9,76.9
25.355,94.695,327.6,1.7,1.3,2016-02-15, 04:45,T,25,5.0       ,295.7,60.4
25.343,94.695,330,1.7,1.3,2016-02-15, 04:45,T,66,5.0       ,296.5,70.2
25.267,92.866,318.2,1.3,1.1,2016-02-15, 04:45,T,54,5.0       ,292,26.3
25.266,92.873,317.3,1.3,1.1,2016-02-15, 04:45,T,50,5.0       ,293.2,24.7
24.483,96.753,312.5,2.4,1.5,2016-02-15, 04:45,T,55,5.0       ,295.8,45.2
23.554,96.619,317.8,2.5,1.5,2016-02-15, 04:45,T,69,5.0       ,298.3,57.9
23.549,96.643,325.5,2.5,1.5,2016-02-15, 04:45,T,79,5.0       ,298.8,91.9
23.555,96.637,310.7,2.5,1.5,2016-02-15, 04:45,T,39,5.0       ,298.3,28.1
23.542,96.634,327.5,2.5,1.5,2016-02-15, 04:45,T,81,5.0       ,299,101.9
23.492,95.719,317.1,2.1,1.4,2016-02-15, 04:45,T,67,5.0       ,303.8,28.6
23.38,95.751,313.7,2.2,1.4,2016-02-15, 04:45,T,45,5.0       ,301.3,19.2
9.634,106.036,318,1.2,1.1,2016-02-15, 06:15,A,59,5.0       ,297.4,12.9
9.644,106.034,316.4,1.2,1.1,2016-02-15, 06:15,A,41,5.0       ,296.9,11
