latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
0.515,103.011,311,2.3,1.5,2016-09-18,04:05,T,24,5.0       ,288.7,27.4
0.028,103.09,314.1,2.4,1.5,2016-09-18,04:05,T,57,5.0       ,289.8,36.6
0.025,103.111,313.3,2.4,1.5,2016-09-18,04:05,T,52,5.0       ,289.1,30.3
0.031,103.105,311.5,2.4,1.5,2016-09-18,04:05,T,33,5.0       ,289.3,26
-1.488,102.117,311.2,2.2,1.4,2016-09-18,04:05,T,36,5.0       ,292.3,21.4
18.031,106.271,313.5,2,1.4,2016-09-18,04:00,T,58,5.0       ,291.3,29.9
18.361,103.646,314.4,1.3,1.1,2016-09-18,04:00,T,37,5.0       ,296.9,11.7
18.304,103.306,312.5,1.2,1.1,2016-09-18,04:00,T,54,5.0       ,296.7,10
17.96,104.216,313.4,1.4,1.2,2016-09-18,04:00,T,58,5.0       ,296.7,13.6
18.022,103.084,312.6,1.2,1.1,2016-09-18,04:00,T,55,5.0       ,295.5,10.4
17.634,103.759,313.4,1.4,1.2,2016-09-18,04:00,T,58,5.0       ,297.3,11.8
17.156,104.145,318,1.5,1.2,2016-09-18,04:00,T,27,5.0       ,299,14.9
16.537,102.101,317.1,1.1,1.1,2016-09-18,04:00,T,34,5.0       ,297,12.4
16.25,103.064,312,1.3,1.1,2016-09-18,04:00,T,52,5.0       ,296.6,9.1
16.367,102.136,313.9,1.1,1.1,2016-09-18,04:00,T,60,5.0       ,295.4,10.2
15.73,102.793,313.7,1.3,1.1,2016-09-18,04:00,T,57,5.0       ,295.3,11.9
3.938,102.376,316.9,1.8,1.3,2016-09-18,04:00,T,66,5.0       ,296.8,24.5
3.352,102.284,318.4,1.8,1.3,2016-09-18,04:00,T,58,5.0       ,277.4,39.3
3.346,102.278,313.3,1.8,1.3,2016-09-18,04:00,T,58,5.0       ,276.6,31.8
3.344,102.294,319.5,1.8,1.3,2016-09-18,04:00,T,71,5.0       ,275.7,48.8
12.502,124.639,313.9,1,1,2016-09-18,02:20,T,44,5.0       ,292.1,9.3
11.139,124.925,315.5,1.1,1,2016-09-18,02:20,T,64,5.0       ,297.5,10.5
10.675,124.341,315.1,1,1,2016-09-18,02:20,T,63,5.0       ,296.5,6.5
10.491,124.027,326.6,1,1,2016-09-18,02:20,T,60,5.0       ,298.3,20.9
9.902,125.965,313.6,1.2,1.1,2016-09-18,02:20,T,49,5.0       ,295,9.4
9.114,126.165,311.4,1.3,1.1,2016-09-18,02:20,T,0,5.0       ,295.3,8.4
9.364,122.804,315.1,1,1,2016-09-18,02:20,T,0,5.0       ,296.6,9.3
8.508,125.98,314.1,1.3,1.1,2016-09-18,02:20,T,60,5.0       ,297.5,12.4
8.584,123.345,320,1,1,2016-09-18,02:20,T,0,5.0       ,300.6,10.9
8.068,126.164,341.3,1.3,1.1,2016-09-18,02:20,T,91,5.0       ,295.2,73.5
8.067,126.176,312.8,1.3,1.2,2016-09-18,02:20,T,56,5.0       ,294.5,11.6
8.157,125.129,314,1.2,1.1,2016-09-18,02:20,T,31,5.0       ,298.5,10.3
7.969,125.089,319.4,1.2,1.1,2016-09-18,02:20,T,71,5.0       ,301.4,13.3
7.477,126.547,311.5,1.5,1.2,2016-09-18,02:20,T,47,5.0       ,291.5,12.6
7.569,123.35,313.7,1,1,2016-09-18,02:20,T,34,5.0       ,296,5.4
6.221,125.067,318.5,1.2,1.1,2016-09-18,02:20,T,45,5.0       ,300.8,11.4
1.539,124.9,319.7,1.4,1.2,2016-09-18,02:25,T,70,5.0       ,296.8,18.8
1.537,124.912,316.5,1.4,1.2,2016-09-18,02:25,T,49,5.0       ,297.2,13.3
1.447,125.188,317.6,1.4,1.2,2016-09-18,02:25,T,42,5.0       ,298.3,21.2
1.446,125.201,316.5,1.5,1.2,2016-09-18,02:25,T,27,5.0       ,297.1,18.2
1.181,124.572,313.7,1.3,1.1,2016-09-18,02:25,T,44,5.0       ,297.7,12.2
0.803,124.084,315.9,1.3,1.1,2016-09-18,02:25,T,43,5.0       ,297.1,12.6
0.801,124.089,319.1,1.3,1.1,2016-09-18,02:25,T,63,5.0       ,297.1,17.6
0.738,124.31,317.9,1.3,1.1,2016-09-18,02:25,T,41,5.0       ,299.5,15
1.041,120.819,320,1,1,2016-09-18,02:25,T,39,5.0       ,302.1,12.1
0.5,121.428,318.4,1,1,2016-09-18,02:25,T,41,5.0       ,298.3,7.3
-1.529,121.194,312.5,1,1,2016-09-18,02:25,T,44,5.0       ,296.7,8.9
-3.616,123.127,311.6,1.2,1.1,2016-09-18,02:25,T,38,5.0       ,296.1,8.2
-4.175,122.9,310.5,1.2,1.1,2016-09-18,02:25,T,0,5.0       ,295.7,8.1
-4.561,121.829,318,1.1,1,2016-09-18,02:25,T,62,5.0       ,301.2,13.7
-5.462,122.606,320.1,1.2,1.1,2016-09-18,02:25,T,0,5.0       ,302.2,19.2
-8.233,123.649,317.2,1.6,1.2,2016-09-18,02:25,T,0,5.0       ,296.4,23.4
-8.234,123.643,316.9,1.6,1.2,2016-09-18,02:25,T,0,5.0       ,295.5,22.9
-4.499,122.025,320.9,1.1,1.1,2016-09-18,05:20,A,73,5.0       ,302.3,13.1
-4.408,122.622,319.2,1.1,1,2016-09-18,05:20,A,0,5.0       ,301.3,10.4
-4.467,122.075,322.9,1.1,1.1,2016-09-18,05:20,A,75,5.0       ,299.3,16.4
-4.423,122.321,323.2,1.1,1,2016-09-18,05:20,A,76,5.0       ,299.7,17.4
-4.405,122.378,320.2,1.1,1,2016-09-18,05:20,A,66,5.0       ,300.2,13.9
-4.396,122.377,332.5,1.1,1,2016-09-18,05:20,A,85,5.0       ,300.4,33
-4.254,122.215,321.3,1.1,1,2016-09-18,05:20,A,74,5.0       ,300.9,16.1
-3.963,122.519,315.4,1.1,1,2016-09-18,05:20,A,57,5.0       ,299.1,10.5
-3.902,121.827,312.4,1.1,1.1,2016-09-18,05:20,A,52,5.0       ,297.7,11.5
-3.804,122.081,315.9,1.1,1,2016-09-18,05:20,A,59,5.0       ,300.1,8.1
-2.951,121.615,317.8,1.1,1.1,2016-09-18,05:20,A,66,5.0       ,299.7,13.8
-2.952,121.605,314.4,1.1,1.1,2016-09-18,05:20,A,44,5.0       ,300,9.2
-2.564,121.546,319.7,1.1,1.1,2016-09-18,05:20,A,24,5.0       ,302,12.3
-2.578,121.372,342.6,1.2,1.1,2016-09-18,05:20,A,91,5.0       ,297.8,62.4
-2.296,121.692,315.6,1.1,1.1,2016-09-18,05:20,A,64,5.0       ,297.2,11.2
1.411,118.008,310.3,1.7,1.3,2016-09-18,05:20,A,31,5.0       ,292.2,17.9
2.138,117.498,315,1.8,1.3,2016-09-18,05:20,A,35,5.0       ,296.3,18.9
2.15,117.496,315.2,1.8,1.3,2016-09-18,05:20,A,46,5.0       ,295.6,19.3
3.462,116.642,316.9,2,1.4,2016-09-18,05:20,A,64,5.0       ,292.1,32.3
3.452,116.639,319,2,1.4,2016-09-18,05:20,A,70,5.0       ,293.1,39.5
3.492,116.74,318.3,2,1.4,2016-09-18,05:20,A,69,5.0       ,293.1,38.5
3.568,116.834,323.4,1.9,1.4,2016-09-18,05:20,A,76,5.0       ,293,54.3
3.566,116.817,316,1.9,1.4,2016-09-18,05:20,A,65,5.0       ,293,31.4
3.576,116.843,315.5,1.9,1.3,2016-09-18,05:20,A,64,5.0       ,293.3,30
3.573,116.826,323.8,1.9,1.4,2016-09-18,05:20,A,77,5.0       ,292.7,55.7
3.673,116.718,312.8,1.9,1.4,2016-09-18,05:20,A,55,5.0       ,292.7,22.8
3.677,116.664,310.5,2,1.4,2016-09-18,05:20,A,37,5.0       ,292.3,17.6
3.23,113.769,314.9,3.4,1.7,2016-09-18,05:20,A,62,5.0       ,284.5,84
4.93,118.187,311.6,1.4,1.2,2016-09-18,05:20,A,0,5.0       ,294.8,10.6
4.314,113.977,312.2,3.1,1.7,2016-09-18,05:20,A,0,5.0       ,291.2,33.4
5.026,118.361,317.4,1.4,1.2,2016-09-18,05:20,A,0,5.0       ,298.5,13.8
4.75,116.231,322,2,1.4,2016-09-18,05:20,A,65,5.0       ,288.8,59.5
4.747,116.213,326.6,2,1.4,2016-09-18,05:20,A,80,5.0       ,289.5,78.9
4.753,116.224,327.7,2,1.4,2016-09-18,05:20,A,76,5.0       ,289.9,77.8
4.939,116.265,322.3,2,1.4,2016-09-18,05:20,A,75,5.0       ,291.1,61.7
4.936,116.247,313.3,2,1.4,2016-09-18,05:20,A,57,5.0       ,292.3,32.6
4.942,116.258,326.7,2,1.4,2016-09-18,05:20,A,75,5.0       ,292,73.4
6.526,116.967,314.8,1.7,1.3,2016-09-18,05:20,A,62,5.0       ,292.9,21.3
6.525,116.96,313.7,1.7,1.3,2016-09-18,05:20,A,56,5.0       ,292.4,17.5
-9.662,119.454,314.3,2,1.4,2016-09-18,05:15,A,59,5.0       ,297.8,20.8
-8.343,120.822,312,1.1,1,2016-09-18,02:25,T,0,5.0       ,298,5.4
-8.718,121.245,320.2,1.1,1.1,2016-09-18,02:25,T,59,5.0       ,302.9,11.7
-9.462,119.843,328.6,1,1,2016-09-18,02:25,T,42,5.0       ,307.5,14.4
-9.812,120.605,332.6,1.1,1,2016-09-18,02:25,T,85,5.0       ,304.8,20.7
-9.814,120.614,327.3,1.1,1,2016-09-18,02:25,T,69,5.0       ,304.3,11.6
30.828,111.981,316.7,2.7,1.6,2016-09-18,03:55,T,66,5.0       ,300,34
23.454,109.152,314.6,2.5,1.5,2016-09-18,03:55,T,62,5.0       ,294.1,43
23.319,108.943,313.6,2.4,1.5,2016-09-18,03:55,T,59,5.0       ,293.6,34.4
23.325,108.937,319.4,2.4,1.5,2016-09-18,03:55,T,71,5.0       ,293.8,58.4
24.529,99.331,318.8,1.1,1.1,2016-09-18,03:55,T,70,5.0       ,299.9,15.8
22.892,107.09,313.5,1.8,1.3,2016-09-18,03:55,T,58,5.0       ,292.4,30.3
22.889,107.107,340.3,1.8,1.3,2016-09-18,03:55,T,90,5.0       ,291.9,122.4
21.947,109.687,325.4,3,1.6,2016-09-18,03:55,T,79,5.0       ,292.6,113.7
21.946,109.682,324.5,3,1.6,2016-09-18,03:55,T,78,5.0       ,292.6,112.5
21.158,106.118,316.4,1.7,1.3,2016-09-18,03:55,T,59,5.0       ,297.5,20.6
12.363,123.621,311.3,1.3,1.1,2016-09-18,05:25,A,10,5.0       ,287.2,10.3
22.297,113.919,319.7,1.5,1.2,2016-09-18,05:25,A,0,5.0       ,303.2,26
22.307,113.917,321.6,1.5,1.2,2016-09-18,05:25,A,0,5.0       ,304.3,31.3
23.053,113.889,320.4,1.4,1.2,2016-09-18,05:25,A,48,5.0       ,301.7,19.1
-8.391,123.108,324.7,1.1,1,2016-09-18,05:20,A,48,5.0       ,299.6,19.8
-8.379,123.15,314,1.1,1,2016-09-18,05:20,A,20,5.0       ,295.4,10.1
-8.248,123.545,320.2,1.1,1,2016-09-18,05:20,A,0,5.0       ,300.3,15.2
-8.65,116.785,314,3.1,1.7,2016-09-18,05:20,A,0,5.0       ,295.6,41.6
-8.151,118.122,319.3,2.4,1.5,2016-09-18,05:20,A,41,5.0       ,301,44.5
-8.157,117.571,316,2.6,1.6,2016-09-18,05:20,A,0,5.0       ,295.7,44.4
-8.16,117.548,313,2.6,1.6,2016-09-18,05:20,A,0,5.0       ,295.8,32.9
-4.774,122.955,313.3,1,1,2016-09-18,05:20,A,57,5.0       ,298.6,8.7
-4.498,122.035,323.3,1.1,1.1,2016-09-18,05:20,A,76,5.0       ,302.4,16.3
30.446,117.233,311.7,1,1,2016-09-18,05:30,A,51,5.0       ,299.6,8.5
30.762,112.151,320,1.3,1.1,2016-09-18,05:30,A,62,5.0       ,304,12.2
30.823,111.972,322.1,1.4,1.2,2016-09-18,05:30,A,69,5.0       ,305.3,15.7
30.83,111.964,322.3,1.4,1.2,2016-09-18,05:30,A,63,5.0       ,305.1,16.3
1.392,100.674,322.4,1.2,1.1,2016-09-18,07:00,A,37,5.0       ,293.5,15.7
3.005,98.427,321.8,1,1,2016-09-18,07:00,A,58,5.0       ,296.1,16.1
3.881,97.343,312.1,1,1,2016-09-18,07:00,A,52,5.0       ,291.8,12.5
3.944,97.327,312.4,1,1,2016-09-18,07:00,A,28,5.0       ,286.7,9.2
12.675,92.781,311.1,1.2,1.1,2016-09-18,07:00,A,39,5.0       ,293.5,9
26.4,90.266,313.6,1.1,1.1,2016-09-18,07:05,A,46,5.0       ,294.5,10.2
6.643,116.74,305.6,1.2,1.1,2016-09-18,14:50,T,33,5.0       ,290,8.7
23.613,112.008,335.1,1.1,1,2016-09-18,14:50,T,100,5.0       ,293.4,48.8
23.612,111.997,310,1.1,1,2016-09-18,14:50,T,69,5.0       ,292.6,13.6
-2.578,121.383,311.7,1.8,1.3,2016-09-18,14:45,T,75,5.0       ,280.3,46.9
-2.572,121.375,313.9,1.8,1.3,2016-09-18,14:45,T,65,5.0       ,280.5,52.3
3.283,113.079,310.6,1.1,1,2016-09-18,14:45,T,72,5.0       ,294.6,12.8
27.815,112.898,306,1.3,1.1,2016-09-18,14:55,T,40,5.0       ,293.3,10.5
-6.379,155.409,317.3,1.2,1.1,2016-09-18,23:50,T,49,5.0       ,295.7,14.2
