latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
27.602,117.28,321.1,1.6,1.3,2017-02-14,02:35,T,73,5.0       ,289.5,53.5
27.458,118.286,312.8,1.4,1.2,2017-02-14,02:35,T,56,5.0       ,287.1,28.4
27.507,117.618,320.6,1.5,1.2,2017-02-14,02:35,T,73,5.0       ,287.1,51.9
27.641,114.766,310.7,2.4,1.5,2017-02-14,02:35,T,42,5.0       ,287.4,58.8
27.644,114.784,317.2,2.4,1.5,2017-02-14,02:35,T,67,5.0       ,288.3,82
27.423,113.97,310.5,2.8,1.6,2017-02-14,02:35,T,40,5.0       ,288.4,66.2
27.42,113.962,313.2,2.8,1.6,2017-02-14,02:35,T,57,5.0       ,288.7,80.7
26.885,118.161,318.8,1.4,1.2,2017-02-14,02:35,T,70,5.0       ,286.4,40.4
27.01,114.58,340.5,2.5,1.5,2017-02-14,02:35,T,90,5.0       ,289.5,209.4
27.008,114.604,324.5,2.4,1.5,2017-02-14,02:35,T,78,5.0       ,288.7,115.4
27.003,114.571,340.7,2.5,1.5,2017-02-14,02:35,T,90,5.0       ,289.4,209.6
27.001,114.596,352.2,2.4,1.5,2017-02-14,02:35,T,96,5.0       ,290.7,296.7
27.001,114.445,316.7,2.5,1.5,2017-02-14,02:35,T,66,5.0       ,287.8,84
26.999,114.47,318.3,2.5,1.5,2017-02-14,02:35,T,69,5.0       ,288.7,89.7
26.515,116.257,310.1,1.8,1.3,2017-02-14,02:35,T,30,5.0       ,289,36.4
26.513,116.274,316,1.8,1.3,2017-02-14,02:35,T,65,5.0       ,289.8,50.1
26.507,116.266,318.9,1.8,1.3,2017-02-14,02:35,T,70,5.0       ,288.9,54.7
25.511,117.734,310,1.4,1.2,2017-02-14,02:35,T,22,5.0       ,286.9,25.7
25.506,117.728,314.6,1.4,1.2,2017-02-14,02:35,T,62,5.0       ,286.8,33.6
25.505,117.742,328.4,1.4,1.2,2017-02-14,02:35,T,81,5.0       ,287.7,61.9
24.783,114.39,310.9,2.4,1.5,2017-02-14,02:35,T,44,5.0       ,288.8,52.6
24.848,113.264,310.4,2.9,1.6,2017-02-14,02:35,T,38,5.0       ,287.8,72.5
24.917,111.589,310.1,3.8,1.8,2017-02-14,02:35,T,30,5.0       ,287.2,100.9
23.084,116.088,323.5,1.7,1.3,2017-02-14,02:35,T,77,5.0       ,291.5,53.1
23.082,116.104,350.6,1.7,1.3,2017-02-14,02:35,T,95,5.0       ,294.7,155
18.18,120.824,311.3,1,1,2017-02-14,02:35,T,37,5.0       ,297.9,10.1
18.145,120.876,313,1,1,2017-02-14,02:35,T,57,5.0       ,296.4,11.8
-3.93,119.8,313.2,1.5,1.2,2017-02-14,02:45,T,51,5.0       ,294.6,13.9
16.099,120.436,315.9,1,1,2017-02-14,02:40,T,59,5.0       ,302.2,9.5
15.994,120.823,314.5,1,1,2017-02-14,02:40,T,57,5.0       ,299.7,9.4
15.621,120.114,313.3,1,1,2017-02-14,02:40,T,57,5.0       ,296.4,13.8
15.522,120.595,314.8,1,1,2017-02-14,02:40,T,55,5.0       ,301.5,9.1
15.482,120.001,313.6,1,1,2017-02-14,02:40,T,57,5.0       ,300.8,8.8
15.393,120.466,328,1,1,2017-02-14,02:40,T,81,5.0       ,302.6,25
15.323,120.503,333.5,1,1,2017-02-14,02:40,T,85,5.0       ,302.4,33.1
15.322,120.512,320.8,1,1,2017-02-14,02:40,T,73,5.0       ,301.1,14.3
17.698,103.835,313.9,3,1.6,2017-02-14,04:15,T,54,5.0       ,299.9,32.7
18.778,97.418,320.9,1.1,1,2017-02-14,04:15,T,44,5.0       ,306.6,12
18.754,97.455,332,1.1,1,2017-02-14,04:15,T,84,5.0       ,303.8,28.5
17.78,103.155,311.6,2.6,1.6,2017-02-14,04:15,T,37,5.0       ,299.1,30
18.73,97.544,313.6,1.1,1,2017-02-14,04:15,T,42,5.0       ,300.1,8
18.486,99.057,314.7,1.3,1.1,2017-02-14,04:15,T,62,5.0       ,299,15.7
18.74,97.422,317.7,1.1,1,2017-02-14,04:15,T,54,5.0       ,304.1,8.2
18.533,98.388,324.1,1.2,1.1,2017-02-14,04:15,T,77,5.0       ,299,27
18.531,98.399,321.3,1.2,1.1,2017-02-14,04:15,T,74,5.0       ,299.1,23.6
18.529,98.41,320.7,1.2,1.1,2017-02-14,04:15,T,71,5.0       ,298.1,22.2
18.203,100.323,312.3,1.6,1.2,2017-02-14,04:15,T,47,5.0       ,297.7,18.5
18.201,100.337,311.4,1.6,1.2,2017-02-14,04:15,T,35,5.0       ,298.8,17.6
18.671,97.27,315.1,1.1,1,2017-02-14,04:15,T,62,5.0       ,300,12.3
-4.481,143.32,311.6,1.3,1.1,2017-02-14,01:05,T,26,5.0       ,287.2,10.7
-4.367,141.938,311.6,1.1,1,2017-02-14,01:05,T,46,5.0       ,290.8,10.2
30.589,121.037,319.4,1.1,1,2017-02-14,02:35,T,62,5.0       ,288.1,27
29.719,117.054,312.4,1.8,1.3,2017-02-14,02:35,T,54,5.0       ,287.7,42.1
29.36,117.127,317.7,1.8,1.3,2017-02-14,02:35,T,68,5.0       ,289.7,48.4
15.154,120.095,328.4,1,1,2017-02-14,02:40,T,81,5.0       ,301.5,26.1
15.153,120.104,322.9,1,1,2017-02-14,02:40,T,76,5.0       ,300.9,19
15.065,120.501,315.9,1,1,2017-02-14,02:40,T,54,5.0       ,299,11.6
15.022,120.116,318.6,1,1,2017-02-14,02:40,T,54,5.0       ,304.3,11.8
15.021,120.125,317.8,1,1,2017-02-14,02:40,T,51,5.0       ,303.8,11.7
14.767,120.152,333.3,1,1,2017-02-14,02:40,T,0,5.0       ,302.5,37
14.766,120.161,328.1,1,1,2017-02-14,02:40,T,71,5.0       ,299,29
14.758,120.151,359.5,1,1,2017-02-14,02:40,T,0,5.0       ,300.8,92.6
12.868,120.928,322.7,1.1,1,2017-02-14,02:40,T,75,5.0       ,300.7,22.1
12.86,120.917,348.5,1.1,1,2017-02-14,02:40,T,94,5.0       ,300.7,69.3
12.859,120.927,346.4,1.1,1,2017-02-14,02:40,T,93,5.0       ,299.4,64.7
12.714,121.106,313,1.1,1.1,2017-02-14,02:40,T,46,5.0       ,296.2,15.9
10.93,123.106,316.8,1.6,1.2,2017-02-14,02:40,T,50,5.0       ,289.5,33.5
10.929,123.1,312.4,1.6,1.2,2017-02-14,02:40,T,28,5.0       ,289.4,22.7
0.177,117.488,310.9,1,1,2017-02-14,02:40,T,39,5.0       ,285.6,6.7
13.772,105.739,324,3.9,1.8,2017-02-14,05:45,A,76,5.0       ,300.6,126.6
13.766,105.704,313.8,3.9,1.8,2017-02-14,05:45,A,35,5.0       ,299.9,45.4
13.687,105.296,324.8,4.3,1.9,2017-02-14,05:45,A,64,5.0       ,301.5,132.8
13.821,105.729,311.9,3.9,1.8,2017-02-14,05:45,A,31,5.0       ,299,42.6
13.804,105.546,316.7,4.1,1.9,2017-02-14,05:45,A,56,5.0       ,301.8,69.4
13.797,105.509,317.8,4.1,1.9,2017-02-14,05:45,A,67,5.0       ,301.4,74
13.918,105.891,312.1,3.8,1.8,2017-02-14,05:45,A,15,5.0       ,298.6,44.9
13.912,105.856,349.6,3.8,1.8,2017-02-14,05:45,A,95,5.0       ,300.1,447
13.857,105.788,312.1,3.9,1.8,2017-02-14,05:45,A,48,5.0       ,298.8,49.9
13.789,105.347,317.4,4.2,1.9,2017-02-14,05:45,A,45,5.0       ,300.4,55.2
13.91,105.885,322.7,3.8,1.8,2017-02-14,05:45,A,76,5.0       ,299.2,127
13.903,105.851,336.2,3.8,1.8,2017-02-14,05:45,A,87,5.0       ,299.3,263.5
13.806,105.344,317.4,4.2,1.9,2017-02-14,05:45,A,46,5.0       ,300,58.9
13.982,106.183,319.5,3.6,1.8,2017-02-14,05:45,A,71,5.0       ,300.8,84.3
13.919,105.848,320.3,3.8,1.8,2017-02-14,05:45,A,72,5.0       ,298.9,104.1
13.973,106.048,317.3,3.7,1.8,2017-02-14,05:45,A,59,5.0       ,302.6,55.8
13.909,105.704,311.4,3.9,1.8,2017-02-14,05:45,A,36,5.0       ,298,43
13.907,105.324,316.5,4.2,1.9,2017-02-14,05:45,A,38,5.0       ,300.6,76.5
14,106.141,314.6,3.6,1.8,2017-02-14,05:45,A,37,5.0       ,300.8,42.2
13.915,105.699,312.4,3.9,1.8,2017-02-14,05:45,A,30,5.0       ,298.3,45.9
13.91,105.319,318.1,4.2,1.9,2017-02-14,05:45,A,64,5.0       ,300.3,93.6
14.029,105.677,315.6,3.9,1.8,2017-02-14,05:45,A,50,5.0       ,299.5,65
13.853,104.914,316.5,4.5,2,2017-02-14,05:45,A,62,5.0       ,299.5,73.3
14.035,105.668,315.2,3.9,1.8,2017-02-14,05:45,A,54,5.0       ,298.3,59.9
13.998,105.294,315.1,4.2,1.9,2017-02-14,05:45,A,34,5.0       ,297.7,78.7
13.848,104.522,318.1,4.8,2,2017-02-14,05:45,A,69,5.0       ,299.1,99.5
14.125,105.022,318.8,4.4,1.9,2017-02-14,05:45,A,59,5.0       ,298.7,86.5
14.063,104.774,313.3,4.6,2,2017-02-14,05:45,A,41,5.0       ,296.4,44.7
14.127,105.013,321,4.4,1.9,2017-02-14,05:45,A,73,5.0       ,298.6,106.3
15.212,106.365,313.8,3.3,1.7,2017-02-14,05:45,A,49,5.0       ,293.8,57.3
15.206,106.335,319,3.3,1.7,2017-02-14,05:45,A,70,5.0       ,293.7,86.7
15.631,106.303,318.5,3.3,1.7,2017-02-14,05:45,A,65,5.0       ,301.7,54.3
16.404,105.599,313,3.6,1.8,2017-02-14,05:45,A,56,5.0       ,297.1,39.1
16.511,105.999,314.9,3.3,1.7,2017-02-14,05:45,A,42,5.0       ,297.4,61.9
17.3,104.613,318.9,4,1.9,2017-02-14,05:45,A,70,5.0       ,298.3,94.2
17.293,104.576,315.2,4.1,1.9,2017-02-14,05:45,A,38,5.0       ,298,66
17.31,104.573,319,4.1,1.9,2017-02-14,05:45,A,69,5.0       ,297.9,96.7
17.306,104.604,325.3,4,1.9,2017-02-14,05:45,A,78,5.0       ,298,157.5
17.298,104.567,317.6,4.1,1.9,2017-02-14,05:45,A,68,5.0       ,298.1,88.9
17.315,104.564,312.8,4.1,1.9,2017-02-14,05:45,A,45,5.0       ,297.8,48.4
17.668,104.059,312.7,4.3,1.9,2017-02-14,05:45,A,55,5.0       ,297.9,65.9
17.67,104.054,312.8,4.3,1.9,2017-02-14,05:45,A,56,5.0       ,298,66.1
17.697,103.836,314.3,4.5,2,2017-02-14,05:45,A,61,5.0       ,298.6,67.4
17.698,103.829,316.5,4.5,2,2017-02-14,05:45,A,66,5.0       ,298.6,89.2
19.094,108.785,326.8,1.8,1.3,2017-02-14,05:45,A,80,5.0       ,297.8,58.1
19.253,103.252,313.9,4.6,2,2017-02-14,05:45,A,59,5.0       ,289.4,154.7
21.417,110.806,312.4,1.2,1.1,2017-02-14,05:45,A,51,5.0       ,297.3,11.2
21.675,111.475,315.3,1.1,1.1,2017-02-14,05:45,A,63,5.0       ,298.8,12.8
21.843,112.144,323.3,1.1,1,2017-02-14,05:45,A,76,5.0       ,297.4,23.2
21.07,107.284,314.8,2.1,1.4,2017-02-14,05:45,A,62,5.0       ,294,42.2
12.625,99.803,318.1,1.9,1.3,2017-02-14,04:20,T,69,5.0       ,299.5,31.5
11.277,103.726,312.2,3.9,1.8,2017-02-14,04:20,T,28,5.0       ,299.9,64.8
11.138,98.838,310.8,1.7,1.3,2017-02-14,04:20,T,26,5.0       ,300.5,18.5
