latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-9.597,147.377,312.6,2.4,1.5,2016-06-29,00:05,T,0,5.0       ,285.1,39.4
-11.202,132.342,314.8,1.3,1.1,2016-06-29,01:45,T,62,5.0       ,300,12.1
-11.767,133.837,326.2,1.6,1.3,2016-06-29,01:45,T,79,5.0       ,300.6,41.8
-11.769,133.852,325.3,1.6,1.3,2016-06-29,01:45,T,78,5.0       ,300.9,39.4
-11.771,133.867,324.7,1.6,1.3,2016-06-29,01:45,T,53,5.0       ,300.3,35.8
-11.773,133.882,328.7,1.6,1.3,2016-06-29,01:45,T,82,5.0       ,300.3,48.7
-11.791,133.759,317.9,1.6,1.3,2016-06-29,01:45,T,0,5.0       ,300.3,19.4
-11.841,133.701,318.3,1.6,1.2,2016-06-29,01:45,T,58,5.0       ,301.4,18.8
-11.862,133.774,318.7,1.6,1.3,2016-06-29,01:45,T,64,5.0       ,299.5,23.1
-11.946,133.801,315.3,1.6,1.3,2016-06-29,01:45,T,56,5.0       ,300.5,15
-11.55,130.68,330.8,1.1,1,2016-06-29,01:45,T,83,5.0       ,303.3,30
-11.551,130.69,327.7,1.1,1,2016-06-29,01:45,T,81,5.0       ,301.1,25
-11.976,133.767,315.4,1.6,1.3,2016-06-29,01:45,T,55,5.0       ,300.7,12.8
-11.961,132.814,329.4,1.4,1.2,2016-06-29,01:45,T,82,5.0       ,303,39.5
-11.966,132.807,322.4,1.4,1.2,2016-06-29,01:45,T,75,5.0       ,302.4,26.3
-11.968,132.82,322.6,1.4,1.2,2016-06-29,01:45,T,75,5.0       ,302.5,25.9
22.249,110.587,314,1,1,2016-06-29,03:15,T,42,5.0       ,286.2,12
30.86,117.748,312.8,1.3,1.1,2016-06-29,03:10,T,45,5.0       ,295.7,10.9
30.86,116.304,314.2,1.1,1.1,2016-06-29,03:10,T,43,5.0       ,299.4,9.9
30.38,114.249,318.4,1,1,2016-06-29,03:10,T,65,5.0       ,298.6,12.2
30.352,114.371,319.7,1,1,2016-06-29,03:10,T,69,5.0       ,297.6,14.1
30.3,114.047,318.3,1,1,2016-06-29,03:10,T,52,5.0       ,298.1,11.1
30.194,114.073,315.8,1,1,2016-06-29,03:10,T,53,5.0       ,298.4,9.7
29.993,114.729,317.4,1,1,2016-06-29,03:10,T,54,5.0       ,298.6,10.4
29.985,114.717,319,1,1,2016-06-29,03:10,T,70,5.0       ,299.1,13
29.984,114.727,314.3,1,1,2016-06-29,03:10,T,31,5.0       ,298.2,7.2
29.931,114.711,315.5,1,1,2016-06-29,03:10,T,64,5.0       ,295.4,10.3
29.929,114.721,313.1,1,1,2016-06-29,03:10,T,55,5.0       ,295.7,7.5
29.889,114.322,327,1,1,2016-06-29,03:10,T,37,5.0       ,298.9,17.1
29.87,114.329,320.6,1,1,2016-06-29,03:10,T,34,5.0       ,298.1,9.3
29.873,114.245,325.7,1,1,2016-06-29,03:10,T,79,5.0       ,296.9,20.2
29.872,114.255,321.1,1,1,2016-06-29,03:10,T,37,5.0       ,297.3,13.4
29.689,113.875,315.2,1,1,2016-06-29,03:10,T,58,5.0       ,297,9.4
3.5,103.16,314.7,1.6,1.2,2016-06-29,03:20,T,62,5.0       ,296.4,17.8
1.993,100.522,318,2.4,1.5,2016-06-29,03:20,T,69,5.0       ,299.1,38
1.998,100.516,316.7,2.4,1.5,2016-06-29,03:20,T,62,5.0       ,299.3,29.3
1.721,101.157,318.6,2.1,1.4,2016-06-29,03:20,T,35,5.0       ,302.6,34.5
1.372,101.64,318.4,1.9,1.3,2016-06-29,03:20,T,22,5.0       ,301,30.6
0.925,101.687,316.2,1.8,1.3,2016-06-29,03:20,T,41,5.0       ,301.2,25.3
0.465,103.03,310.6,1.4,1.2,2016-06-29,03:20,T,15,5.0       ,289.1,12.6
0.206,102.842,312.2,1.5,1.2,2016-06-29,03:20,T,47,5.0       ,292.1,15.3
-0.921,103.081,314.9,1.4,1.2,2016-06-29,03:20,T,62,5.0       ,298.1,15.7
-0.923,103.093,314.7,1.4,1.2,2016-06-29,03:20,T,62,5.0       ,297.9,15.6
-0.991,103.002,316.5,1.4,1.2,2016-06-29,03:20,T,37,5.0       ,299.2,15.5
-1.463,103.149,313,1.3,1.1,2016-06-29,03:20,T,56,5.0       ,296.5,14.4
-1.977,104.319,313.2,1.1,1.1,2016-06-29,03:20,T,57,5.0       ,296.7,10.5
-2.683,105.335,313.2,1,1,2016-06-29,03:20,T,50,5.0       ,298.5,9
-2.684,105.344,314.1,1,1,2016-06-29,03:20,T,60,5.0       ,298.9,10.4
-3.793,103.537,315.6,1.2,1.1,2016-06-29,03:20,T,64,5.0       ,299.4,11.6
-7.443,110.727,316.7,1.9,1.3,2016-06-29,03:20,T,66,5.0       ,292.6,31
-11.594,131.324,314.5,1.7,1.3,2016-06-29,04:35,A,61,5.0       ,298.2,20.1
-11.581,131.338,342.2,1.7,1.3,2016-06-29,04:35,A,91,5.0       ,298.7,108.9
-11.583,131.322,360.2,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,300.9,201.9
-11.557,131.431,323.3,1.7,1.3,2016-06-29,04:35,A,32,5.0       ,299.2,36.5
-11.569,131.337,364.9,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,300.6,232.3
-11.571,131.321,336.4,1.7,1.3,2016-06-29,04:35,A,88,5.0       ,298.1,86
-11.568,131.256,311.1,1.8,1.3,2016-06-29,04:35,A,29,5.0       ,296.6,13.6
-11.57,131.24,314.3,1.8,1.3,2016-06-29,04:35,A,48,5.0       ,297,20.5
-11.55,131.205,332.2,1.8,1.3,2016-06-29,04:35,A,84,5.0       ,297.8,68.3
-11.496,131.454,319.7,1.7,1.3,2016-06-29,04:35,A,25,5.0       ,297.9,27.8
-11.59,130.676,316,1.9,1.4,2016-06-29,04:35,A,52,5.0       ,301.1,23.6
-11.541,131.213,321.7,1.8,1.3,2016-06-29,04:35,A,50,5.0       ,297.6,35.2
-11.543,131.197,323.4,1.8,1.3,2016-06-29,04:35,A,61,5.0       ,297.6,40.1
-11.498,131.448,322.4,1.7,1.3,2016-06-29,04:35,A,71,5.0       ,298.5,37.1
-11.508,131.192,321.3,1.8,1.3,2016-06-29,04:35,A,69,5.0       ,298.6,36.9
-11.496,131.19,313.8,1.8,1.3,2016-06-29,04:35,A,24,5.0       ,297.7,18.1
-11.446,131.488,325,1.7,1.3,2016-06-29,04:35,A,78,5.0       ,298.3,41.9
-11.433,131.502,319.9,1.7,1.3,2016-06-29,04:35,A,63,5.0       ,298.4,29.4
-11.435,131.486,332.6,1.7,1.3,2016-06-29,04:35,A,85,5.0       ,299.1,66.1
-11.437,131.471,336.3,1.7,1.3,2016-06-29,04:35,A,87,5.0       ,299.2,77.1
-11.441,131.44,316.2,1.7,1.3,2016-06-29,04:35,A,46,5.0       ,297.3,21.6
-11.429,131.438,342.1,1.7,1.3,2016-06-29,04:35,A,91,5.0       ,298.1,103.4
-11.431,131.423,315.5,1.7,1.3,2016-06-29,04:35,A,51,5.0       ,297.2,21.2
-11.418,131.437,339.9,1.7,1.3,2016-06-29,04:35,A,90,5.0       ,299.2,94.1
-11.42,131.422,367,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,301,238.4
-11.406,131.436,354.6,1.7,1.3,2016-06-29,04:35,A,97,5.0       ,300.9,163.8
-11.408,131.42,370.6,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,301.1,265.4
-11.421,131.432,338.8,1.7,1.3,2016-06-29,04:35,A,89,5.0       ,299.4,92.4
-11.423,131.417,326.6,1.7,1.3,2016-06-29,04:35,A,80,5.0       ,297.5,51
-11.41,131.431,376.7,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,302.8,311.4
-11.412,131.415,360.3,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,300,198.3
-11.398,131.429,368.1,1.7,1.3,2016-06-29,04:35,A,100,5.0       ,301.7,243.3
-11.4,131.414,339.4,1.7,1.3,2016-06-29,04:35,A,89,5.0       ,298.1,93.1
-11.387,131.428,340.5,1.7,1.3,2016-06-29,04:35,A,90,5.0       ,299.5,95.9
-11.389,131.412,354.3,1.7,1.3,2016-06-29,04:35,A,97,5.0       ,301,161.3
-11.377,131.411,349.9,1.7,1.3,2016-06-29,04:35,A,95,5.0       ,301.3,141.4
-11.379,131.395,322,1.7,1.3,2016-06-29,04:35,A,75,5.0       ,297.5,40
-11.366,131.409,342.7,1.7,1.3,2016-06-29,04:35,A,91,5.0       ,300.9,106.7
-11.368,131.394,328.3,1.7,1.3,2016-06-29,04:35,A,81,5.0       ,298.2,55.5
-11.354,131.408,341.1,1.7,1.3,2016-06-29,04:35,A,90,5.0       ,299.8,100.1
-11.356,131.392,331.8,1.7,1.3,2016-06-29,04:35,A,84,5.0       ,297.7,67.6
-11.319,131.333,320.4,1.7,1.3,2016-06-29,04:35,A,71,5.0       ,299.3,32.6
-11.321,131.317,325.3,1.7,1.3,2016-06-29,04:35,A,78,5.0       ,299,47.6
-11.307,131.331,317.1,1.7,1.3,2016-06-29,04:35,A,50,5.0       ,298.6,23.4
-11.309,131.316,348,1.7,1.3,2016-06-29,04:35,A,94,5.0       ,299.4,133
-11.269,131.262,325.9,1.7,1.3,2016-06-29,04:35,A,46,5.0       ,297.8,45.4
-11.259,131.245,342.5,1.7,1.3,2016-06-29,04:35,A,90,5.0       ,299.1,98.3
-11.261,131.229,345.2,1.7,1.3,2016-06-29,04:35,A,80,5.0       ,299.4,108.7
