latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
18.4,120.971,314.2,1.7,1.3,2016-04-05,02:55,T,60,5.0       ,287.2,34.4
18.337,104.525,313.6,4.8,2,2016-04-05,02:55,T,59,5.0       ,291.5,104.7
18.338,104.52,313.9,4.8,2,2016-04-05,02:55,T,60,5.0       ,291.5,103.3
18.132,105.023,316,4.4,1.9,2016-04-05,02:55,T,31,5.0       ,292.9,76.7
18.128,105.064,328.6,4.3,1.9,2016-04-05,02:55,T,82,5.0       ,293.4,212.1
18.144,105.058,322.6,4.3,1.9,2016-04-05,02:55,T,75,5.0       ,293,148.3
18.126,105.056,324.9,4.3,1.9,2016-04-05,02:55,T,78,5.0       ,293.3,171.3
14.822,120.301,316.9,1.8,1.3,2016-04-05,02:55,T,24,5.0       ,298.7,22
16.575,106.43,316.9,3.3,1.7,2016-04-05,02:55,T,52,5.0       ,296,44.7
14.178,108.538,315.1,2.1,1.4,2016-04-05,02:55,T,49,5.0       ,292.2,35.4
14.177,108.531,320.8,2.1,1.4,2016-04-05,02:55,T,62,5.0       ,289.8,54.1
-7.126,112.617,321.4,1.2,1.1,2016-04-05,03:05,T,45,5.0       ,300.5,16
-7.58,110.908,317.4,1,1,2016-04-05,03:05,T,68,5.0       ,296.9,9.1
-8.283,113.077,314.6,1.3,1.1,2016-04-05,03:05,T,46,5.0       ,299.2,14.2
11.896,119.937,321.2,1.9,1.4,2016-04-05,03:00,T,74,5.0       ,297.5,42.7
11.777,120.019,317.3,2,1.4,2016-04-05,03:00,T,38,5.0       ,299.7,28
11.765,120.017,316.5,2,1.4,2016-04-05,03:00,T,23,5.0       ,300.1,26.5
10.578,119.932,320.3,2,1.4,2016-04-05,03:00,T,30,5.0       ,294.2,39.6
12.063,108.045,316,2.1,1.4,2016-04-05,03:00,T,44,5.0       ,299.7,24.5
10.382,119.062,311.1,1.8,1.3,2016-04-05,03:00,T,40,5.0       ,297.1,16.7
10.308,119.028,331.5,1.8,1.3,2016-04-05,03:00,T,73,5.0       ,298.9,69.5
10.305,119.042,314,1.8,1.3,2016-04-05,03:00,T,53,5.0       ,297.7,19.7
11.935,107.377,332.6,2.4,1.5,2016-04-05,03:00,T,85,5.0       ,292,112.2
11.588,107.457,318.1,2.3,1.5,2016-04-05,03:00,T,67,5.0       ,297.5,34.2
9.225,118.174,323.6,1.6,1.2,2016-04-05,03:00,T,70,5.0       ,298.1,30.8
9.254,117.924,322,1.5,1.2,2016-04-05,03:00,T,65,5.0       ,298.1,27.7
7.901,117.049,315.8,1.4,1.2,2016-04-05,03:00,T,22,5.0       ,298.3,14.5
6.947,117.125,329.1,1.4,1.2,2016-04-05,03:00,T,82,5.0       ,297.1,45.6
6.931,117.162,317.3,1.5,1.2,2016-04-05,03:00,T,68,5.0       ,298.5,18.2
6.928,116.718,318.5,1.4,1.2,2016-04-05,03:00,T,0,5.0       ,300.9,17.9
6.465,116.531,315.3,1.3,1.1,2016-04-05,03:00,T,36,5.0       ,297.8,13.1
5.468,115.754,332.5,1.2,1.1,2016-04-05,03:00,T,85,5.0       ,292,44.1
5.37,115.532,313.8,1.2,1.1,2016-04-05,03:00,T,23,5.0       ,283.1,10
3.767,108.318,328.3,1.5,1.2,2016-04-05,03:00,T,60,5.0       ,295.6,34.8
0.829,117.595,317.3,2,1.4,2016-04-05,03:00,T,38,5.0       ,297,26.3
0.374,117.547,313.7,2,1.4,2016-04-05,03:00,T,44,5.0       ,291.5,21.1
0.425,116.248,311.7,1.6,1.2,2016-04-05,03:00,T,50,5.0       ,292.6,13.7
-2.116,110.146,318.9,1,1,2016-04-05,03:00,T,70,5.0       ,295.9,11.8
-3.412,114.848,313.5,1.4,1.2,2016-04-05,03:00,T,39,5.0       ,292.9,14.6
-11.469,132.487,315.6,3.1,1.7,2016-04-05,04:15,A,0,5.0       ,299.6,46.4
-2.575,140.558,324.9,1.1,1,2016-04-05,04:20,A,68,5.0       ,298.4,17.6
20.465,101.658,360.5,3.9,1.8,2016-04-05,04:35,T,100,5.0       ,294.9,669.2
20.457,101.697,325.5,4,1.9,2016-04-05,04:35,T,79,5.0       ,294.8,162.6
20.319,102.36,317.3,4.5,1.9,2016-04-05,04:35,T,68,5.0       ,294.6,108.7
20.285,102.268,315.1,4.4,1.9,2016-04-05,04:35,T,43,5.0       ,294.4,75.3
20.259,102.223,339.3,4.4,1.9,2016-04-05,04:35,T,89,5.0       ,294.7,350.5
20.252,102.257,325.2,4.4,1.9,2016-04-05,04:35,T,47,5.0       ,294.1,162.6
20.283,102.261,321.8,4.4,1.9,2016-04-05,04:35,T,74,5.0       ,294.6,140.7
20.258,102.213,333.1,4.4,1.9,2016-04-05,04:35,T,85,5.0       ,294.4,264.9
20.25,102.249,328.3,4.4,1.9,2016-04-05,04:35,T,76,5.0       ,294.3,201.9
20.881,99.027,325.1,2.5,1.5,2016-04-05,04:35,T,75,5.0       ,288.5,90.3
20.241,102.211,324.7,4.4,1.9,2016-04-05,04:35,T,58,5.0       ,294.5,166.2
-2.571,140.512,313.8,1.6,1.3,2016-04-05,01:25,T,29,5.0       ,294.2,15.3
20.867,99.026,320.5,2.5,1.5,2016-04-05,04:35,T,73,5.0       ,287.8,69.5
20.224,102.206,326.9,4.4,1.9,2016-04-05,04:35,T,42,5.0       ,294.8,184.9
20.199,102.239,322.2,4.4,1.9,2016-04-05,04:35,T,26,5.0       ,295.3,133.9
20.189,102.284,322.3,4.4,1.9,2016-04-05,04:35,T,56,5.0       ,295.6,139.2
20.18,102.326,322.6,4.5,1.9,2016-04-05,04:35,T,75,5.0       ,295.2,151.3
20.173,102.362,315.3,4.5,2,2016-04-05,04:35,T,39,5.0       ,294.6,84.7
20.653,99.894,317.8,2.9,1.6,2016-04-05,04:35,T,68,5.0       ,294.1,61.1
20.648,99.921,336.6,2.9,1.6,2016-04-05,04:35,T,88,5.0       ,295.7,187.1
20.961,98.256,328,2.2,1.4,2016-04-05,04:35,T,81,5.0       ,297.3,74
20.655,99.811,317.9,2.9,1.6,2016-04-05,04:35,T,62,5.0       ,291.9,66
20.148,102.226,333.9,4.4,1.9,2016-04-05,04:35,T,86,5.0       ,294.6,284.4
20.139,102.269,339.1,4.4,1.9,2016-04-05,04:35,T,89,5.0       ,295.4,365.1
21.756,93.673,317,1.1,1,2016-04-05,04:35,T,50,5.0       ,303.1,10.2
20.197,102.233,320.4,4.4,1.9,2016-04-05,04:35,T,33,5.0       ,295.3,117
20.188,102.277,322.5,4.4,1.9,2016-04-05,04:35,T,72,5.0       ,295.6,142.1
20.178,102.322,323,4.5,1.9,2016-04-05,04:35,T,76,5.0       ,295.4,154.7
20.171,102.358,316.5,4.5,2,2016-04-05,04:35,T,36,5.0       ,294.6,92.4
21.952,92.343,314.8,1,1,2016-04-05,04:35,T,50,5.0       ,295.7,7.7
20.961,98.25,329.5,2.2,1.4,2016-04-05,04:35,T,82,5.0       ,298.2,82.2
20.646,99.916,337.2,2.9,1.6,2016-04-05,04:35,T,88,5.0       ,294.8,193.1
20.653,99.805,314.9,2.9,1.6,2016-04-05,04:35,T,56,5.0       ,291.5,53.6
20.146,102.22,326,4.4,1.9,2016-04-05,04:35,T,70,5.0       ,294.4,185.5
20.137,102.263,343.5,4.4,1.9,2016-04-05,04:35,T,92,5.0       ,295.7,436.4
20.129,102.217,323.7,4.4,1.9,2016-04-05,04:35,T,77,5.0       ,293.8,170
20.119,102.261,357.2,4.4,1.9,2016-04-05,04:35,T,98,5.0       ,295.5,711.1
20.119,102.252,348.1,4.4,1.9,2016-04-05,04:35,T,94,5.0       ,294.8,523.5
18.418,97.283,312.2,2.1,1.4,2016-04-05,04:35,T,48,5.0       ,301.4,21
18.154,98.482,316.7,2.6,1.5,2016-04-05,04:35,T,54,5.0       ,301.9,31.5
18.15,98.504,314.7,2.6,1.5,2016-04-05,04:35,T,41,5.0       ,302.4,23.5
18.143,98.498,317.3,2.6,1.5,2016-04-05,04:35,T,61,5.0       ,301.5,33.2
18.153,97.508,320.8,2.2,1.4,2016-04-05,04:35,T,73,5.0       ,301.4,51.2
18.153,97.502,319.9,2.2,1.4,2016-04-05,04:35,T,72,5.0       ,301.5,48.3
18.283,96.418,323.9,1.8,1.3,2016-04-05,04:35,T,56,5.0       ,305.2,29.3
18.272,96.415,325.2,1.8,1.3,2016-04-05,04:35,T,58,5.0       ,304.9,34.3
17.938,97.748,316.7,2.3,1.5,2016-04-05,04:35,T,55,5.0       ,304,28.8
17.76,97.995,316.7,2.4,1.5,2016-04-05,04:35,T,53,5.0       ,301.1,33.6
17.756,98.017,324.4,2.4,1.5,2016-04-05,04:35,T,77,5.0       ,302.1,64.5
18.047,95.856,328.8,1.6,1.3,2016-04-05,04:35,T,77,5.0       ,309.3,28.5
18.084,95.099,329,1.5,1.2,2016-04-05,04:35,T,79,5.0       ,313.8,16.7
17.662,96.933,320.5,2,1.4,2016-04-05,04:35,T,47,5.0       ,305.6,26.8
