latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
20.576,101.808,318.1,1.2,1.1,2016-04-18,04:05,T,28,5.0       ,303.9,11.1
20.965,98.938,320.6,1,1,2016-04-18,04:05,T,73,5.0       ,301.7,11.6
20.964,98.948,350.9,1,1,2016-04-18,04:05,T,96,5.0       ,303.5,62.8
21.612,93.901,316.3,1.8,1.3,2016-04-18,04:05,T,57,5.0       ,300.2,22.5
21.131,97.639,328.8,1.1,1,2016-04-18,04:05,T,57,5.0       ,310,14
21.112,97.636,329.6,1.1,1,2016-04-18,04:05,T,55,5.0       ,312.3,15.7
21.117,97.46,336.6,1.1,1,2016-04-18,04:05,T,88,5.0       ,314.3,30
20.38,102.309,322.7,1.3,1.1,2016-04-18,04:05,T,76,5.0       ,297.7,24
20.378,102.321,320.8,1.3,1.1,2016-04-18,04:05,T,73,5.0       ,297.5,21.2
20.378,102.315,325.2,1.3,1.1,2016-04-18,04:05,T,78,5.0       ,297.5,27.6
20.667,100.37,312.2,1,1,2016-04-18,04:05,T,53,5.0       ,291.9,10.9
20.666,100.38,347.2,1,1,2016-04-18,04:05,T,94,5.0       ,293.7,65.8
20.719,99.913,327.3,1,1,2016-04-18,04:05,T,80,5.0       ,300.1,22.7
21.183,96.564,325.5,1.2,1.1,2016-04-18,04:05,T,70,5.0       ,307.6,14.9
21.033,97.472,322.9,1.1,1,2016-04-18,04:05,T,64,5.0       ,308.9,9
20.621,100.187,310.5,1,1,2016-04-18,04:05,T,20,5.0       ,293.9,5.2
20.62,100.196,326.4,1,1,2016-04-18,04:05,T,80,5.0       ,296,25
20.919,97.515,328,1.1,1,2016-04-18,04:05,T,77,5.0       ,311.5,14.4
20.503,100.359,310.3,1,1,2016-04-18,04:05,T,35,5.0       ,287.9,11.9
20.622,99.387,331.6,1,1,2016-04-18,04:05,T,84,5.0       ,306,23.1
20.87,97.529,328.4,1.1,1,2016-04-18,04:05,T,81,5.0       ,310.9,16.8
20.498,99.72,313.9,1,1,2016-04-18,04:05,T,44,5.0       ,299.4,7.7
20.801,97.502,331.8,1.1,1,2016-04-18,04:05,T,84,5.0       ,310.4,18.3
20.778,97.529,333.8,1.1,1,2016-04-18,04:05,T,86,5.0       ,313.8,20
20.265,100.989,311.4,1.1,1,2016-04-18,04:05,T,48,5.0       ,299,6.4
20.338,100.467,366.6,1,1,2016-04-18,04:05,T,100,5.0       ,298.5,116.4
20.336,100.477,346.2,1,1,2016-04-18,04:05,T,93,5.0       ,301.8,59
20.578,98.812,321.4,1,1,2016-04-18,04:05,T,74,5.0       ,298.7,14.4
20.577,98.821,315.5,1,1,2016-04-18,04:05,T,61,5.0       ,297.4,8.1
20.442,99.481,320.5,1,1,2016-04-18,04:05,T,35,5.0       ,306,8.5
20.228,100.82,323.7,1.1,1,2016-04-18,04:05,T,77,5.0       ,300.6,21
21.146,93.991,322.9,1.7,1.3,2016-04-18,04:05,T,75,5.0       ,302.9,38.9
20.341,99.785,318.4,1,1,2016-04-18,04:05,T,31,5.0       ,303.9,10.5
20.158,100.901,325.7,1.1,1,2016-04-18,04:05,T,79,5.0       ,297.7,25.5
20.149,100.9,316.6,1.1,1,2016-04-18,04:05,T,66,5.0       ,299.5,12.8
20.399,99.216,331.2,1,1,2016-04-18,04:05,T,84,5.0       ,307,21.1
20.351,99.537,328,1,1,2016-04-18,04:05,T,81,5.0       ,305.8,17.9
20.31,99.745,315.9,1,1,2016-04-18,04:05,T,64,5.0       ,301.7,8.6
20.309,99.755,315,1,1,2016-04-18,04:05,T,61,5.0       ,301.3,7.7
20.268,100.023,323.5,1,1,2016-04-18,04:05,T,72,5.0       ,306.9,14.1
20.131,100.788,315.5,1.1,1,2016-04-18,04:05,T,64,5.0       ,302.2,9.2
21.162,92.93,319.4,2.1,1.4,2016-04-18,04:05,T,51,5.0       ,300.3,22.1
20.106,100.711,326.7,1.1,1,2016-04-18,04:05,T,80,5.0       ,301.1,25.8
20.104,100.721,320.3,1.1,1,2016-04-18,04:05,T,72,5.0       ,300.6,16.4
20.098,100.762,315.8,1.1,1,2016-04-18,04:05,T,65,5.0       ,301.9,10.3
20.096,100.772,317.5,1.1,1,2016-04-18,04:05,T,68,5.0       ,300.2,11.7
20.243,99.581,338.4,1,1,2016-04-18,04:05,T,89,5.0       ,304.6,36.6
20.241,99.591,337.6,1,1,2016-04-18,04:05,T,88,5.0       ,308,35
20.321,98.742,326.2,1,1,2016-04-18,04:05,T,74,5.0       ,303.2,15.5
20.15,99.771,320.1,1,1,2016-04-18,04:05,T,72,5.0       ,303.8,10.5
20.924,93.845,322.4,1.7,1.3,2016-04-18,04:05,T,74,5.0       ,307.2,20.1
20.277,98.535,318.5,1,1,2016-04-18,04:05,T,70,5.0       ,302.9,8.6
20.87,93.908,323.2,1.7,1.3,2016-04-18,04:05,T,60,5.0       ,306,23.7
19.873,101.013,316.3,1.1,1,2016-04-18,04:05,T,64,5.0       ,300.4,11.7
20.102,99.351,319.2,1,1,2016-04-18,04:05,T,71,5.0       ,303.8,8.3
-6.735,146.991,313.9,1.5,1.2,2016-04-18,00:55,T,45,5.0       ,292.2,18.9
17.428,121.651,367.4,1.1,1,2016-04-18,02:25,T,100,5.0       ,308.5,101.2
17.427,121.661,336.5,1.1,1,2016-04-18,02:25,T,87,5.0       ,309.1,21.5
17.349,121.289,317.9,1.1,1,2016-04-18,02:25,T,69,5.0       ,303.6,13.9
17.302,121.424,327.6,1.1,1,2016-04-18,02:25,T,44,5.0       ,306.7,11.8
17.179,121.526,326.2,1.1,1,2016-04-18,02:25,T,42,5.0       ,304.4,10
16.805,121.365,327.6,1.1,1,2016-04-18,02:25,T,72,5.0       ,307.2,12
16.885,120.722,326.7,1.1,1.1,2016-04-18,02:25,T,53,5.0       ,305,21.4
16.752,121.29,328.3,1.1,1,2016-04-18,02:25,T,74,5.0       ,306.1,15.2
16.67,121.339,326.5,1.1,1,2016-04-18,02:25,T,72,5.0       ,305.3,13.3
16.616,121.202,323,1.1,1,2016-04-18,02:25,T,44,5.0       ,305,10.5
16.517,121.182,322.3,1.1,1,2016-04-18,02:25,T,75,5.0       ,306.3,13.5
16.463,120.8,317.1,1.1,1.1,2016-04-18,02:25,T,46,5.0       ,299.8,10.6
16.027,121.012,340.5,1.1,1,2016-04-18,02:25,T,90,5.0       ,306.3,39.7
15.987,121.098,329,1.1,1,2016-04-18,02:25,T,58,5.0       ,306.8,15.9
15.977,121.096,325.1,1.1,1,2016-04-18,02:25,T,28,5.0       ,306.2,10.1
12.444,125.295,310.8,1.3,1.1,2016-04-18,02:25,T,0,5.0       ,298.1,7.7
12.933,121.41,324.8,1,1,2016-04-18,02:25,T,74,5.0       ,302.6,12.1
