latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
23.167,96.935,319.3,1,1,2016-03-24,04:10,T,32,5.0       ,302.8,11.1
23.044,97.355,316,1,1,2016-03-24,04:10,T,61,5.0       ,304.4,9.2
22.947,98.024,340,1,1,2016-03-24,04:10,T,90,5.0       ,303.1,45.6
23.088,96.844,316.3,1,1,2016-03-24,04:10,T,46,5.0       ,302.8,6
22.887,97.997,326.9,1,1,2016-03-24,04:10,T,80,5.0       ,300.7,24.9
22.885,98.007,325.5,1,1,2016-03-24,04:10,T,79,5.0       ,301.2,22.5
13.356,120.793,321.7,1,1,2016-03-24,02:35,T,15,5.0       ,307.5,13.3
13.082,121.027,324.7,1,1,2016-03-24,02:35,T,60,5.0       ,301.9,19.8
12.421,123.361,319,1.2,1.1,2016-03-24,02:35,T,57,5.0       ,304,11.6
12.22,123.599,320.9,1.3,1.1,2016-03-24,02:35,T,53,5.0       ,304.8,10.5
12.444,121.224,414,1,1,2016-03-24,02:35,T,100,5.0       ,313.9,344.9
12.442,121.234,352.9,1,1,2016-03-24,02:35,T,96,5.0       ,307.2,68.7
11.227,122.197,320.6,1.1,1,2016-03-24,02:35,T,59,5.0       ,299.9,20.1
11.117,122.409,311.1,1.1,1.1,2016-03-24,02:35,T,40,5.0       ,297.5,6.7
9.787,125.49,313.7,1.9,1.3,2016-03-24,02:35,T,0,5.0       ,298.4,18.8
9.477,123.391,313.6,1.3,1.1,2016-03-24,02:35,T,0,5.0       ,298.4,5.3
9.321,123.071,311.9,1.3,1.1,2016-03-24,02:35,T,40,5.0       ,298.6,10.8
9.311,123.07,327.3,1.3,1.1,2016-03-24,02:35,T,80,5.0       ,298.7,35
8.501,124.837,322.9,1.8,1.3,2016-03-24,02:35,T,71,5.0       ,305.2,23.1
8.494,124.829,328.6,1.8,1.3,2016-03-24,02:35,T,82,5.0       ,304.6,40.8
8.283,125.078,320.1,1.9,1.3,2016-03-24,02:35,T,40,5.0       ,302.6,29
8.281,124.43,313.1,1.7,1.3,2016-03-24,02:35,T,48,5.0       ,299.8,16.2
8.342,123.376,313.4,1.4,1.2,2016-03-24,02:35,T,58,5.0       ,299.3,14.7
8.276,123.391,316.5,1.4,1.2,2016-03-24,02:35,T,57,5.0       ,298.7,15.2
7.98,122.541,316,1.3,1.1,2016-03-24,02:35,T,63,5.0       ,300.7,10.2
7.956,122.429,318.8,1.2,1.1,2016-03-24,02:35,T,70,5.0       ,302.7,12.4
7.946,122.428,317,1.2,1.1,2016-03-24,02:35,T,45,5.0       ,302.3,9.5
7.924,122.378,314.9,1.2,1.1,2016-03-24,02:35,T,54,5.0       ,300.3,11.5
7.86,122.454,316.1,1.2,1.1,2016-03-24,02:35,T,65,5.0       ,301.5,10.7
7.414,125.025,322.6,1.9,1.3,2016-03-24,02:35,T,32,5.0       ,304.7,24.7
