latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-3.841,141.83,318.7,1,1,2016-02-19,04:05,A,66,5.0       ,293.2,14.2
-3.764,142.113,315.9,1,1,2016-02-19,04:05,A,60,5.0       ,297.9,8.1
16.311,96.055,336.9,2.5,1.5,2016-02-19,07:30,A,83,5.0       ,306.7,118.5
16.439,96.154,326.4,2.6,1.5,2016-02-19,07:30,A,79,5.0       ,306.3,50.5
16.453,96.152,324.9,2.6,1.5,2016-02-19,07:30,A,78,5.0       ,305.9,42.7
16.321,94.412,324.2,1.9,1.3,2016-02-19,07:30,A,68,5.0       ,310.1,36.2
16.333,94.411,323.2,1.9,1.3,2016-02-19,07:30,A,68,5.0       ,309.7,33.3
16.373,94.508,322.5,1.9,1.4,2016-02-19,07:30,A,41,5.0       ,311.1,26.6
16.44,94.554,326.3,1.9,1.4,2016-02-19,07:30,A,67,5.0       ,313.1,38
16.835,97.929,320,3.6,1.8,2016-02-19,07:30,A,60,5.0       ,302.6,59.1
17.42,98.657,316,4.1,1.9,2016-02-19,07:30,A,54,5.0       ,303.5,62.9
17.428,96.378,318,2.8,1.6,2016-02-19,07:30,A,69,5.0       ,302.7,35.8
17.817,94.993,319.8,2.2,1.4,2016-02-19,07:30,A,52,5.0       ,302.8,26.6
17.817,94.985,318.4,2.2,1.4,2016-02-19,07:30,A,62,5.0       ,302.7,25
17.902,94.933,316.5,2.2,1.4,2016-02-19,07:30,A,27,5.0       ,304.3,22.6
12.757,105.715,319,3.1,1.7,2016-02-19,05:50,A,66,5.0       ,300.5,65.6
13.298,108.311,321.4,1.9,1.4,2016-02-19,05:50,A,55,5.0       ,301.7,30.4
12.836,105.298,320.1,3.4,1.7,2016-02-19,05:50,A,67,5.0       ,298.6,67.1
12.96,105.899,342.1,3,1.7,2016-02-19,05:50,A,91,5.0       ,305.5,226
12.955,105.872,335.7,3,1.7,2016-02-19,05:50,A,87,5.0       ,302,171
